
---------- Begin Simulation Statistics ----------
final_tick                                57400508750                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 270546                       # Simulator instruction rate (inst/s)
host_mem_usage                                8594080                       # Number of bytes of host memory used
host_op_rate                                   418098                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  1848.11                       # Real time elapsed on the host
host_tick_rate                               31058974                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   500000005                       # Number of instructions simulated
sim_ops                                     772693198                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.057401                       # Number of seconds simulated
sim_ticks                                 57400508750                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 409920327                       # number of cc regfile reads
system.cpu.cc_regfile_writes                418456496                       # number of cc regfile writes
system.cpu.committedInsts                   500000005                       # Number of Instructions Simulated
system.cpu.committedOps                     772693198                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.459093                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.459093                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                  35386723                       # number of floating regfile reads
system.cpu.fp_regfile_writes                 28436322                       # number of floating regfile writes
system.cpu.idleCycles                          249906                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               619534                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 53224745                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     3.425028                       # Inst execution rate
system.cpu.iew.exec_refs                    218580181                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   67557243                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 3448461                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             153332317                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                924                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts               470                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             68003437                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           796887484                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             151022938                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           1592357                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             786203480                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   4696                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                724439                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 469346                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                734296                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           8941                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       136610                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         482924                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                1136133875                       # num instructions consuming a value
system.cpu.iew.wb_count                     785879120                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.544088                       # average fanout of values written-back
system.cpu.iew.wb_producers                 618157308                       # num instructions producing a value
system.cpu.iew.wb_rate                       3.423615                       # insts written-back per cycle
system.cpu.iew.wb_sent                      786160099                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1387994272                       # number of integer regfile reads
system.cpu.int_regfile_writes               627010884                       # number of integer regfile writes
system.cpu.ipc                               2.178207                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         2.178207                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::No_OpClass          10148322      1.29%      1.29% # Type of FU issued
system.cpu.iq.FU_type_0::IntAlu             532137067     67.55%     68.84% # Type of FU issued
system.cpu.iq.FU_type_0::IntMult                   45      0.00%     68.84% # Type of FU issued
system.cpu.iq.FU_type_0::IntDiv                 43781      0.01%     68.84% # Type of FU issued
system.cpu.iq.FU_type_0::FloatAdd             8685188      1.10%     69.94% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCmp                   0      0.00%     69.94% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCvt                1318      0.00%     69.94% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMult                  0      0.00%     69.94% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMultAcc               0      0.00%     69.94% # Type of FU issued
system.cpu.iq.FU_type_0::FloatDiv                   1      0.00%     69.94% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMisc                  0      0.00%     69.94% # Type of FU issued
system.cpu.iq.FU_type_0::FloatSqrt                  0      0.00%     69.94% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAdd                 9500      0.00%     69.95% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAddAcc                 0      0.00%     69.95% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAlu                76523      0.01%     69.95% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCmp                   18      0.00%     69.95% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCvt                20586      0.00%     69.96% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMisc            17373406      2.21%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMult                   0      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMultAcc                0      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShift               4393      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShiftAcc               0      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdDiv                    0      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSqrt                   0      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAdd               0      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAlu               0      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCmp               0      0.00%     72.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCvt           32446      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatDiv               0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMisc              0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMult          16602      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatSqrt              0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAdd              0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAlu              0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceCmp              0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceAdd            0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceCmp            0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAes                    0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAesMix                 0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     72.17% # Type of FU issued
