
---------- Begin Simulation Statistics ----------
final_tick                               341583061250                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 174584                       # Simulator instruction rate (inst/s)
host_mem_usage                                8972508                       # Number of bytes of host memory used
host_op_rate                                   303480                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  5727.91                       # Real time elapsed on the host
host_tick_rate                               59634809                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1000000002                       # Number of instructions simulated
sim_ops                                    1738310199                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.341583                       # Number of seconds simulated
sim_ticks                                341583061250                       # Number of ticks simulated
system.cpu.cc_regfile_reads                1107922415                       # number of cc regfile reads
system.cpu.cc_regfile_writes                599649190                       # number of cc regfile writes
system.cpu.committedInsts                  1000000002                       # Number of Instructions Simulated
system.cpu.committedOps                    1738310199                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.366314                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.366314                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                  51181858                       # number of floating regfile reads
system.cpu.fp_regfile_writes                 32151951                       # number of floating regfile writes
system.cpu.idleCycles                         8278877                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              3553419                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                215288018                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.362437                       # Inst execution rate
system.cpu.iew.exec_refs                    386908716                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  116539081                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles               587640710                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             285324423                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts               2059                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             93026                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            120169752                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1946259781                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             270369635                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           7799296                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1861515989                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                2549729                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents              23604556                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                3162305                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles              28160855                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          30631                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      2120695                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        1432724                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                2384953471                       # num instructions consuming a value
system.cpu.iew.wb_count                    1856152762                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.582707                       # average fanout of values written-back
system.cpu.iew.wb_producers                1389728690                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.358511                       # insts written-back per cycle
system.cpu.iew.wb_sent                     1859217492                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               2755318366                       # number of integer regfile reads
system.cpu.int_regfile_writes              1477104316                       # number of integer regfile writes
system.cpu.ipc                               0.731896                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.731896                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::No_OpClass          24594780      1.32%      1.32% # Type of FU issued
system.cpu.iq.FU_type_0::IntAlu            1435546999     76.80%     78.11% # Type of FU issued
system.cpu.iq.FU_type_0::IntMult              5893713      0.32%     78.43% # Type of FU issued
system.cpu.iq.FU_type_0::IntDiv                308884      0.02%     78.44% # Type of FU issued
system.cpu.iq.FU_type_0::FloatAdd              880926      0.05%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCmp                   0      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCvt                2481      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMult                  0      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMultAcc               0      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::FloatDiv                   0      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMisc                  0      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::FloatSqrt                  2      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAdd                72092      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAddAcc                 0      0.00%     78.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAlu               436956      0.02%     78.52% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCmp                  340      0.00%     78.52% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCvt                62585      0.00%     78.52% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMisc              416390      0.02%     78.54% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMult                   0      0.00%     78.54% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMultAcc                0      0.00%     78.54% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShift               8362      0.00%     78.54% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShiftAcc               0      0.00%     78.54% # Type of FU issued
system.cpu.iq.FU_type_0::SimdDiv                    0      0.00%     78.54% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSqrt                   0      0.00%     78.54% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAdd         5623272      0.30%     78.84% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAlu               0      0.00%     78.84% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCmp             390      0.00%     78.84% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCvt          225718      0.01%     78.86% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatDiv           11246      0.00%     78.86% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMisc              0      0.00%     78.86% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMult        5608368      0.30%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatSqrt            282      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAdd              0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAlu              0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceCmp              0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceAdd            0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceCmp            0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAes                    0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAesMix                 0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     79.16% # Type of FU issued
